name,seed,final_val_accuracy,best_val_accuracy,adaptations_applied,final_hidden_dim,parameter_count,nonzero_parameter_count,weight_sparsity,forward_flop_proxy,activation_elements,method_type,notes
den-spirals10,42,0.5680000185966492,0.6520000100135803,2,14,184,184,0.0,352,16,dynamic,adaptation=den; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU
den-spirals10,99,0.562666654586792,0.6439999938011169,2,14,184,184,0.0,352,16,dynamic,adaptation=den; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU
nest-spirals10,7,0.6639999747276306,0.6946666836738586,1,12,158,158,0.0,302,14,dynamic,adaptation=nest; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU
nest-spirals10,11,0.5586666464805603,0.5960000157356262,1,12,158,158,0.0,302,14,dynamic,adaptation=nest; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU
nest-spirals10,23,0.5839999914169312,0.5946666598320007,1,12,158,158,0.0,302,14,dynamic,adaptation=nest; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU
nest-spirals10,42,0.5786666870117188,0.590666651725769,1,12,158,158,0.0,302,14,dynamic,adaptation=nest; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU
nest-spirals10,99,0.6386666893959045,0.6386666893959045,1,12,158,158,0.0,302,14,dynamic,adaptation=nest; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU
dynamic-nodes-spirals10,7,0.6573333144187927,0.699999988079071,1,10,242,242,0.0,462,22,dynamic,adaptation=dynamic_nodes; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU
dynamic-nodes-spirals10,11,0.6186666488647461,0.6386666893959045,1,10,242,242,0.0,462,22,dynamic,adaptation=dynamic_nodes; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU
dynamic-nodes-spirals10,23,0.5666666626930237,0.6413333415985107,1,10,242,242,0.0,462,22,dynamic,adaptation=dynamic_nodes; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU
dynamic-nodes-spirals10,42,0.6133333444595337,0.6399999856948853,1,10,242,242,0.0,462,22,dynamic,adaptation=dynamic_nodes; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU
dynamic-nodes-spirals10,99,0.6133333444595337,0.6173333525657654,1,10,242,242,0.0,462,22,dynamic,adaptation=dynamic_nodes; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU
adanet-spirals10,7,0.6986666321754456,0.6986666321754456,3,18,410,410,0.0,790,30,workflow,workflow=adanet_rounds; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU
adanet-spirals10,11,0.6413333415985107,0.6506666541099548,3,18,410,410,0.0,790,30,workflow,workflow=adanet_rounds; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU
adanet-spirals10,23,0.5479999780654907,0.656000018119812,3,14,436,436,0.0,836,36,workflow,workflow=adanet_rounds; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU
adanet-spirals10,42,0.6333333253860474,0.6493332982063293,3,18,410,410,0.0,790,30,workflow,workflow=adanet_rounds; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU
adanet-spirals10,99,0.5920000076293945,0.6773333549499512,3,14,436,436,0.0,836,36,workflow,workflow=adanet_rounds; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU
weights-connections-spirals10,7,0.6079999804496765,0.625333309173584,6,18,236,134,0.4722222222222222,452,20,dynamic,adaptation=weights_connections; workflow=scheduled; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU
weights-connections-spirals10,11,0.5733333230018616,0.5879999995231628,6,18,236,134,0.4722222222222222,452,20,dynamic,adaptation=weights_connections; workflow=scheduled; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU
weights-connections-spirals10,23,0.5586666464805603,0.5693333148956299,6,18,236,134,0.4722222222222222,452,20,dynamic,adaptation=weights_connections; workflow=scheduled; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU
weights-connections-spirals10,42,0.6053333282470703,0.6106666326522827,6,18,236,134,0.4722222222222222,452,20,dynamic,adaptation=weights_connections; workflow=scheduled; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU
weights-connections-spirals10,99,0.5853333473205566,0.6013333201408386,6,18,236,134,0.4722222222222222,452,20,dynamic,adaptation=weights_connections; workflow=scheduled; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU
