name,seed,final_val_accuracy,best_val_accuracy,adaptations_applied,final_hidden_dim,parameter_count,nonzero_parameter_count,weight_sparsity,forward_flop_proxy,activation_elements,method_type,notes
dynamic-slimmable-mnist,7,0.6055999994277954,0.6055999994277954,0,,11146,11146,0.0,4439194,7114,workflow,"workflow=dynamic_slimmable; route_summary={'policy': 'dynamic_width', 'mode': 'eval', 'gate_metric': 'margin', 'confidence_threshold': 0.45, 'target_cost_ratio': 0.82, 'route_counts': {'0.5': 22, '0.75': 14, '1.0': 100}, 'mean_width': 0.8934, 'mean_cost_ratio': 0.8349}; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU"
dynamic-slimmable-mnist,11,0.5968000292778015,0.5968000292778015,0,,11146,11146,0.0,4439194,7114,workflow,"workflow=dynamic_slimmable; route_summary={'policy': 'dynamic_width', 'mode': 'eval', 'gate_metric': 'margin', 'confidence_threshold': 0.45, 'target_cost_ratio': 0.82, 'route_counts': {'0.5': 18, '0.75': 2, '1.0': 116}, 'mean_width': 0.9301, 'mean_cost_ratio': 0.895}; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU"
dynamic-slimmable-mnist,23,0.551800012588501,0.551800012588501,0,,11146,11146,0.0,4439194,7114,workflow,"workflow=dynamic_slimmable; route_summary={'policy': 'dynamic_width', 'mode': 'eval', 'gate_metric': 'margin', 'confidence_threshold': 0.45, 'target_cost_ratio': 0.82, 'route_counts': {'0.5': 14, '0.75': 2, '1.0': 120}, 'mean_width': 0.9449, 'mean_cost_ratio': 0.9169}; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU"
dynamic-slimmable-mnist,42,0.6177999973297119,0.6177999973297119,0,,11146,11146,0.0,4439194,7114,workflow,"workflow=dynamic_slimmable; route_summary={'policy': 'dynamic_width', 'mode': 'eval', 'gate_metric': 'margin', 'confidence_threshold': 0.45, 'target_cost_ratio': 0.82, 'route_counts': {'0.5': 15, '0.75': 6, '1.0': 115}, 'mean_width': 0.9338, 'mean_cost_ratio': 0.8987}; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU"
dynamic-slimmable-mnist,99,0.5350000262260437,0.5519999861717224,0,,11146,11146,0.0,4439194,7114,workflow,"workflow=dynamic_slimmable; route_summary={'policy': 'dynamic_width', 'mode': 'eval', 'gate_metric': 'margin', 'confidence_threshold': 0.45, 'target_cost_ratio': 0.82, 'route_counts': {'0.5': 5, '0.75': 6, '1.0': 125}, 'mean_width': 0.9706, 'mean_cost_ratio': 0.9535}; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU"
conditional-computation-mnist,7,0.6470000147819519,0.6470000147819519,0,,11146,11146,0.0,4439194,7114,workflow,"workflow=conditional_computation; route_summary={'policy': 'early_exit', 'mode': 'eval', 'gate_metric': 'margin', 'confidence_threshold': 0.35, 'target_cost_ratio': 0.68, 'early_exit_fraction': 0.0, 'full_path_fraction': 1.0, 'mean_width': 1.0, 'mean_cost_ratio': 1.0}; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU"
conditional-computation-mnist,11,0.6168000102043152,0.6168000102043152,0,,11146,11146,0.0,4439194,7114,workflow,"workflow=conditional_computation; route_summary={'policy': 'early_exit', 'mode': 'eval', 'gate_metric': 'margin', 'confidence_threshold': 0.35, 'target_cost_ratio': 0.68, 'early_exit_fraction': 0.0, 'full_path_fraction': 1.0, 'mean_width': 1.0, 'mean_cost_ratio': 1.0}; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU"
conditional-computation-mnist,23,0.5860000252723694,0.5860000252723694,0,,11146,11146,0.0,4439194,7114,workflow,"workflow=conditional_computation; route_summary={'policy': 'early_exit', 'mode': 'eval', 'gate_metric': 'margin', 'confidence_threshold': 0.35, 'target_cost_ratio': 0.68, 'early_exit_fraction': 0.0, 'full_path_fraction': 1.0, 'mean_width': 1.0, 'mean_cost_ratio': 1.0}; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU"
conditional-computation-mnist,42,0.629800021648407,0.629800021648407,0,,11146,11146,0.0,4439194,7114,workflow,"workflow=conditional_computation; route_summary={'policy': 'early_exit', 'mode': 'eval', 'gate_metric': 'margin', 'confidence_threshold': 0.35, 'target_cost_ratio': 0.68, 'early_exit_fraction': 0.0, 'full_path_fraction': 1.0, 'mean_width': 1.0, 'mean_cost_ratio': 1.0}; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU"
conditional-computation-mnist,99,0.6223999857902527,0.6263999938964844,0,,11146,11146,0.0,4439194,7114,workflow,"workflow=conditional_computation; route_summary={'policy': 'early_exit', 'mode': 'eval', 'gate_metric': 'margin', 'confidence_threshold': 0.35, 'target_cost_ratio': 0.68, 'early_exit_fraction': 0.0, 'full_path_fraction': 1.0, 'mean_width': 1.0, 'mean_cost_ratio': 1.0}; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU"
network-slimming-mnist,7,0.8568000197410583,0.8568000197410583,1,0,12187,12187,0.0,3119397,5976,workflow,workflow=network_slimming; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU
network-slimming-mnist,11,0.8443999886512756,0.8443999886512756,1,0,12187,12187,0.0,3119397,5976,workflow,workflow=network_slimming; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU
network-slimming-mnist,23,0.8489999771118164,0.8489999771118164,1,0,12187,12187,0.0,3119397,5976,workflow,workflow=network_slimming; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU
network-slimming-mnist,42,0.8227999806404114,0.8227999806404114,1,0,12187,12187,0.0,3119397,5976,workflow,workflow=network_slimming; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU
network-slimming-mnist,99,0.6413999795913696,0.8090000152587891,1,0,12187,12187,0.0,3119397,5976,workflow,workflow=network_slimming; device=cuda; requested_device=auto; torch=2.11.0+cu128; cuda_available=True; torch_cuda=12.8; cuda_device=NVIDIA GeForce RTX 4070 Laptop GPU
